timestamp,message,data
2025-07-05T06:31:12.355Z,"🎭 Moshing progress","{""progress"":30,""timestamp"":1492366.1650000066}"
2025-07-05T06:31:12.688Z,"🎭 Moshing progress","{""progress"":32,""timestamp"":1492699.475000009}"
2025-07-05T06:31:13.022Z,"🎭 Moshing progress","{""progress"":35,""timestamp"":1493032.830000013}"
2025-07-05T06:31:13.355Z,"🎭 Moshing progress","{""progress"":37,""timestamp"":1493366.1400000006}"
2025-07-05T06:31:13.688Z,"🎭 Moshing progress","{""progress"":40,""timestamp"":1493699.4800000042}"
2025-07-05T06:31:14.022Z,"🎭 Moshing progress","{""progress"":42,""timestamp"":1494032.8150000125}"
2025-07-05T06:31:14.355Z,"🎭 Moshing progress","{""progress"":45,""timestamp"":1494366.150000006}"
2025-07-05T06:31:14.689Z,"🎭 Moshing progress","{""progress"":47,""timestamp"":1494699.4849999994}"
2025-07-05T06:31:15.022Z,"🎭 Moshing progress","{""progress"":49,""timestamp"":1495032.7800000012}"
2025-07-05T06:31:15.355Z,"🎭 Moshing progress","{""progress"":52,""timestamp"":1495366.1350000054}"
2025-07-05T06:31:15.689Z,"🎭 Moshing progress","{""progress"":54,""timestamp"":1495699.4800000042}"
2025-07-05T06:31:16.022Z,"🎭 Moshing progress","{""progress"":57,""timestamp"":1496032.8200000077}"
2025-07-05T06:31:16.355Z,"🎭 Moshing progress","{""progress"":59,""timestamp"":1496366.1450000107}"
2025-07-05T06:31:16.688Z,"🎭 Moshing progress","{""progress"":62,""timestamp"":1496699.4100000113}"
2025-07-05T06:31:17.022Z,"🎭 Moshing progress","{""progress"":64,""timestamp"":1497032.800000012}"
2025-07-05T06:31:17.355Z,"🎭 Moshing progress","{""progress"":67,""timestamp"":1497366.125}"
2025-07-05T06:31:17.689Z,"🎭 Moshing progress","{""progress"":69,""timestamp"":1497699.4600000083}"
2025-07-05T06:31:17.859Z,"🎭 Moshing progress","{""progress"":70,""timestamp"":1497869.5050000101}"
2025-07-05T06:31:20.744Z,"🎭 Moshing progress","{""progress"":80,""timestamp"":1500755.0300000012}"
2025-07-05T06:31:20.754Z,"🎭 Moshing progress","{""progress"":85,""timestamp"":1500764.6550000012}"
2025-07-05T06:31:50.873Z,"🎭 Step 6.4c: Additional video chunks computed","{""chunkCount"":588,""timestamp"":1530883.0600000024}"
2025-07-05T06:31:50.873Z,"🎭 Step 6.5: Processing video raw-video-1751695581343-2330708","{""videoIndex"":4,""videoId"":""raw-video-1751695581343-2330708"",""timestamp"":1530883.200000003}"
2025-07-05T06:31:50.873Z,"🎭 Step 6.5a: Processing additional video","{""timestamp"":1530883.2800000012}"
2025-07-05T06:31:50.873Z,"🎭 Downloading additional video (no cached blob)","{""timestamp"":1530883.3550000042}"
2025-07-05T06:31:50.876Z,"🎭 Step 6.5b: Computing chunks for additional video","{""timestamp"":1530886.6200000048}"
2025-07-05T06:31:53.940Z,"🎭 Moshing progress","{""progress"":95,""timestamp"":1533950.705000013}"
2025-07-05T06:31:53.943Z,"🎭 Moshing progress","{""progress"":100,""timestamp"":1533952.925000012}"
2025-07-05T06:31:53.944Z,"🎭 Blends processing complete","{""processingTime"":""561021.97ms"",""finalDuration"":""5.1s"",""segmentsCount"":7,""audioConfigured"":true}"
