timestamp,message,data
2025-07-05T06:58:20.486Z,"🎭 Step 8: Building final chunks array","{""timestamp"":3120500.625}"
2025-07-05T06:58:20.486Z,"🎭 Built chunks array","{""originalChunks"":283,""processedChunks"":283,""segments"":[{""from"":0,""to"":39,""repeat"":1,""chunkCount"":39,""audio"":""configured""},{""from"":38,""to"":44,""repeat"":8,""chunkCount"":48,""audio"":""configured""},{""from"":4,""to"":50,""repeat"":1,""chunkCount"":46,""audio"":""configured""},{""from"":48,""to"":55,""repeat"":8,""chunkCount"":56,""audio"":""configured""},{""from"":53,""to"":57,""repeat"":5,""chunkCount"":20,""audio"":""configured""},{""from"":90,""to"":120,""repeat"":1,""chunkCount"":30,""audio"":""configured""},{""from"":118,""to"":122,""repeat"":11,""chunkCount"":44,""audio"":""configured""}]}"
2025-07-05T06:58:20.486Z,"🎭 Step 9: Starting recordWithAudio","{""timestamp"":3120500.855000004}"
2025-07-05T06:58:20.486Z,"🎭 Moshing progress","{""progress"":0,""timestamp"":3120501.350000009}"
2025-07-05T06:58:20.821Z,"🎭 Moshing progress","{""progress"":2,""timestamp"":3120836.2400000095}"
2025-07-05T06:58:21.154Z,"🎭 Moshing progress","{""progress"":5,""timestamp"":3121168.7100000083}"
2025-07-05T06:58:21.487Z,"🎭 Moshing progress","{""progress"":7,""timestamp"":3121502.205000013}"
2025-07-05T06:58:21.821Z,"🎭 Moshing progress","{""progress"":10,""timestamp"":3121836.0400000066}"
2025-07-05T06:58:22.155Z,"🎭 Moshing progress","{""progress"":12,""timestamp"":3122169.4400000125}"
2025-07-05T06:58:22.488Z,"🎭 Moshing progress","{""progress"":15,""timestamp"":3122502.825000003}"
2025-07-05T06:58:22.821Z,"🎭 Moshing progress","{""progress"":17,""timestamp"":3122835.5600000024}"
2025-07-05T06:58:23.155Z,"🎭 Moshing progress","{""progress"":20,""timestamp"":3123169.4400000125}"
2025-07-05T06:58:23.488Z,"🎭 Moshing progress","{""progress"":22,""timestamp"":3123502.495000005}"
2025-07-05T06:58:23.822Z,"🎭 Moshing progress","{""progress"":25,""timestamp"":3123837.150000006}"
2025-07-05T06:58:24.154Z,"🎭 Moshing progress","{""progress"":27,""timestamp"":3124168.3450000137}"
